ev_id,rec_stat,approval_date,lchg_userid,lchg_date
20230612192352,P,,diad,2023-06-16 18:00:02
20230612192353,F,,shic,2023-07-10 13:52:08
20230612192354,F,,warl,2023-07-13 19:59:33
20230612192356,B,2023-10-05,coln,2023-10-05 18:00:09
20230612192357,B,2023-10-20,coln,2023-10-20 18:00:06
20230612192358,B,2023-07-27,coln,2023-07-27 18:00:06
20230612192359,B,2023-07-27,coln,2023-07-27 18:00:06
20230612192360,B,2024-11-14,gute,2024-11-14 19:00:07
20230612192361,B,2024-11-14,coln,2024-11-14 19:00:07
20230613192362,F,,warl,2023-07-13 19:58:01
20230613192363,F,,band,2023-07-13 19:57:01
20230614192365,F,,dobn,2024-12-17 14:44:58
20230614192366,F,,gibs-i,2023-06-27 13:21:34
20230614192367,F,,broda,2023-06-20 19:30:49
20230614192369,P,,kaij,2023-06-22 18:00:07
20230614192370,B,2024-06-26,schl,2024-06-26 18:00:12
20230615192373,B,2023-10-17,coln,2023-10-17 18:00:02
20230616192375,F,,gibs-i,2023-06-27 13:19:42
20230616192376,F,,band,2023-07-13 19:54:57
20230616192377,F,,schl,2024-11-07 12:54:15
20230616192378,B,2023-09-28,coln,2023-09-28 18:00:02
20230616192379,B,2023-11-09,coln,2023-11-09 19:00:01
20230616192387,P,,stam,2023-07-11 18:00:01
20230617192388,B,2023-07-27,coln,2023-07-27 18:00:07
20230618192389,P,,schl,2023-06-29 18:00:45
20230620192390,F,,dobn,2024-12-13 18:44:23
20230620192391,F,,dobn,2024-12-16 23:14:45
20230620192394,B,2024-08-08,bowl,2024-08-08 18:00:02
20230620192396,B,2023-07-27,coln,2023-07-27 18:00:07
20230620192398,B,2023-09-28,sufp,2023-09-28 18:00:02
20230620192399,B,2024-08-29,coln,2024-08-29 18:00:07
20230620192400,B,2023-10-20,coln,2023-10-20 18:00:07
20230620192401,B,2023-09-08,coln,2023-09-08 18:00:23
20230620192402,B,2023-10-20,coln,2023-10-20 18:00:07
20230620192403,B,2025-03-19,coln,2025-03-19 18:00:09
20230620192404,B,2023-10-20,coln,2023-10-20 18:00:07
20230620192405,B,2023-10-26,coln,2023-10-26 18:00:02
20230620192406,B,2025-02-26,coln,2025-02-26 19:00:12
20230620192407,B,2023-10-26,coln,2023-10-26 18:00:02
20230620192408,B,2023-10-26,coln,2023-10-26 18:00:02
20230620192409,B,2023-10-26,coln,2023-10-26 18:00:02
20230620192410,B,2024-04-04,salf,2024-04-04 18:00:02
20230621192411,F,,josd,2023-09-27 14:50:59
20230621192412,B,2024-05-14,coln,2024-05-14 18:00:06
20230621192413,,,sime1,2023-08-03 19:15:26
20230621192414,B,2024-09-05,coln,2024-09-05 18:00:11
20230621192415,B,2024-05-14,coln,2024-05-14 18:00:07
20230621192417,B,2024-08-14,coln,2024-08-14 18:00:03
20230621192418,B,2023-10-05,coln,2023-10-05 18:00:10
20230621192419,B,2023-09-28,coln,2023-09-28 18:00:03
20230622192420,P,,schl,2023-06-26 04:00:02
20230622192422,B,2023-10-26,coln,2023-10-26 18:00:03
20230623192423,F,,kaij,2023-07-31 14:35:41
20230623192424,B,2023-08-31,coln,2023-08-31 18:00:03
20230623192425,B,2024-11-21,coln,2024-11-21 19:00:03
20230623192426,B,2023-10-05,coln,2023-10-05 18:00:10
20230623192427,B,2023-12-21,sufp,2023-12-21 19:00:00
20230623192428,B,2023-09-28,broda,2023-09-28 18:00:03
20230623192429,B,2024-07-31,broda,2024-07-31 15:44:26
20230623192431,P,,kaij,2023-06-29 18:00:45
20230623192432,F,,warl,2023-07-13 19:52:15
20230623192434,F,,bowd,2023-07-13 19:48:42
20230623192435,F,,warl,2023-07-13 19:48:12
20230623192436,F,,warl,2023-07-13 19:47:04
20230624192437,F,,sort,2023-09-27 12:37:15
20230625192440,P,,diad,2023-07-13 18:00:01
20230626192441,P,,schl,2023-07-18 18:00:03
20230626192442,P,,kaij,2023-07-07 18:00:11
20230626192444,B,2023-12-07,dunk,2023-12-07 19:00:00
20230626192445,B,2024-06-26,schl,2024-06-26 18:00:12
20230626192446,F,,saua,2024-05-29 19:13:37
20230626192447,B,2023-10-26,dobn,2024-12-13 16:26:28
20230626192448,P,,cawj,2023-07-13 18:00:04
20230626192449,B,2023-10-26,coln,2023-10-26 18:00:03
20230626192451,B,2024-04-18,silj,2024-04-18 18:00:09
20230626192452,B,2023-07-27,coln,2023-07-27 18:00:07
20230626192453,B,2024-05-14,coln,2024-05-14 18:00:07
20230626192454,B,2024-11-21,bowl,2024-11-21 19:00:03
20230626192455,B,2023-08-31,coln,2023-08-31 18:00:03
20230626192456,B,2023-10-05,coln,2023-10-05 18:00:10
20230626192459,B,2023-07-27,coln,2023-07-27 18:00:07
20230626192460,B,2024-05-14,coln,2024-05-14 18:00:07
20230626192461,P,,cawj,2023-08-08 18:00:02
20230626192462,F,,warl,2023-07-13 19:37:48
20230627192463,B,2023-11-02,coln,2023-11-02 18:00:01
20230627192465,F,,josd,2023-09-26 17:55:18
20230627192466,,,kaij,2025-03-06 13:47:27
20230627192467,F,,warl,2023-07-13 19:37:00
20230627192468,P,,kaij,2023-07-10 18:00:09
20230627192469,B,2024-11-26,coln,2024-11-26 19:00:06
20230627192470,P,,cawj,2023-07-14 18:00:08
20230627192471,F,,kaij,2023-07-12 01:08:35
20230627192472,F,,gibs-i,2024-02-08 15:26:07
20230627192473,F,,kaij,2023-07-06 13:45:52
20230627192474,B,2024-10-23,coln,2024-10-23 18:00:06
20230628192479,B,2024-09-05,yees,2024-09-05 18:00:15
20230628192480,F,,josd,2024-10-15 17:22:14
20230628192481,B,2024-06-26,coln,2024-06-26 18:00:12
20230628192482,F,,kelz,2023-06-30 00:39:14
20230628192483,F,,josd,2023-07-31 15:48:15
20230628192484,B,2023-08-31,coln,2023-08-31 18:00:04
20230628192485,B,2025-05-22,warl,2025-05-22 18:00:02
20230629192486,F,,josd,2023-09-28 15:57:51
20230629192487,B,2023-11-02,coln,2023-11-02 18:00:01
20230629192488,B,2023-11-02,broda,2023-12-13 14:44:40
20230629192489,F,,cawj,2023-06-30 00:39:40
20230630192490,B,2024-07-10,dobn,2025-01-13 20:47:24
20230630192492,B,2023-08-10,coln,2023-08-10 18:00:11
20230630192493,B,2025-01-29,coln,2025-01-29 19:00:24
20230630192494,P,,kaij,2023-07-14 18:00:09
20230702192495,P,,schl,2023-07-18 18:00:04
20230703192496,B,2025-04-02,silj,2025-04-02 19:03:21
20230703192498,F,,schl,2025-03-25 21:41:51
20230703192499,B,2024-09-18,coln,2024-09-18 18:00:06
20230703192500,B,2023-10-17,coln,2023-10-17 18:00:02
20230703192502,B,2023-11-09,coln,2023-11-09 19:00:02
20230703192503,B,2025-01-29,coln,2025-01-29 19:00:26
20230703192504,B,2023-08-31,coln,2023-08-31 18:00:04
20230703192505,F,,broda,2025-03-07 16:12:24
20230703192506,F,,bowl,2023-11-15 19:06:07
20230705192510,B,2024-07-05,frik,2024-07-05 18:00:12
20230705192511,B,2023-08-10,youj,2023-08-10 18:00:12
20230705192512,B,2024-06-26,coln,2024-06-26 18:00:13
20230705192513,P,,schl,2023-07-27 18:00:08
20230705192514,B,2024-07-05,coln,2024-07-05 18:00:13
20230705192516,F,,josd,2023-11-16 19:43:25
20230705192517,B,2025-02-05,coln,2025-02-05 19:00:07
20230705192518,B,2023-11-02,coln,2023-11-02 18:00:01
20230705192519,B,2025-04-24,hogd,2025-04-24 18:00:21
20230705192520,B,2023-08-31,coln,2023-08-31 18:00:05
20230705192521,B,2023-11-02,coln,2023-11-02 18:00:02
20230705192525,B,2023-11-02,coln,2023-11-02 18:00:02
20230705192526,F,,bowl,2023-11-15 18:55:41
20230705192527,F,,bowl,2023-11-15 19:00:30
20230705192528,B,2024-10-10,broda,2024-10-10 18:00:00
20230705192529,F,,josd,2023-11-15 18:35:49
20230705192530,B,2023-10-05,coln,2023-10-05 18:00:11
20230705192532,B,2023-11-02,coln,2023-11-02 18:00:02
20230705192533,B,2025-05-08,coln,2025-05-08 18:00:07
20230706192534,F,,josd,2024-10-09 18:15:48
20230706192535,F,,josd,2023-10-24 21:19:53
20230706192536,B,2023-12-07,coln,2023-12-07 19:00:00
20230706192537,F,,warl,2023-07-13 19:27:08
20230706192541,B,2023-11-09,coln,2023-11-09 19:00:02
20230706192543,B,2025-05-14,coln,2025-05-14 18:00:21
20230706192544,B,2023-10-05,coln,2023-10-05 18:00:11
20230706192545,B,2023-09-08,coln,2023-09-08 18:00:24
20230706192546,B,2023-08-31,coln,2023-08-31 18:00:05
20230706192547,B,2023-10-26,broda,2023-12-13 14:47:18
20230706192549,P,,dobn,2024-12-13 16:22:04
20230706192550,F,,galm,2023-11-19 17:27:20
20230706192551,F,,kaij,2023-09-18 04:30:11
20230706192552,B,2023-12-07,stam,2023-12-07 19:00:00
20230707192553,B,2023-08-31,coln,2023-08-31 18:00:05
20230707192554,B,2023-08-31,coln,2023-08-31 18:00:06
20230707192556,P,,kaij,2023-07-27 18:00:08
20230708192559,P,,cawj,2023-08-02 18:00:01
20230708192560,B,2024-09-05,coln,2024-09-05 18:00:21
20230708192561,P,,kaij,2023-08-01 18:00:02
20230709192562,P,,cawj,2023-07-26 18:00:58
20230710192563,P,,schl,2023-07-25 18:00:05
20230710192566,B,2023-10-05,coln,2023-10-05 18:00:11
20230710192567,F,,dobn,2024-12-13 17:54:49
20230710192568,F,,schl,2023-10-24 15:20:07
20230710192569,B,2023-09-28,coln,2023-09-28 18:00:03
20230710192570,B,2023-10-17,coln,2023-10-17 18:00:02
20230710192571,F,,josd,2023-10-24 16:05:00
20230710192572,B,2023-11-09,coln,2023-11-09 19:00:03
20230710192573,B,2023-09-28,coln,2023-09-28 18:00:03
20230710192574,B,2023-11-16,coln,2023-11-16 19:00:00
20230710192576,B,2024-01-04,broda,2024-01-04 19:00:07
20230710192577,B,2023-11-02,coln,2023-11-02 18:00:02
20230710192578,B,2023-10-26,johc,2023-10-26 18:00:04
20230710192579,B,2023-11-16,coln,2023-11-16 19:00:01
20230710192580,B,2024-01-25,coln,2024-01-25 19:00:00
20230710192581,B,2024-11-21,coln,2024-11-21 19:00:04
20230710192582,P,,cawj,2023-08-01 18:00:04
20230710192583,B,2023-11-02,coln,2023-11-02 18:00:03
20230711192584,B,2023-11-02,dobn,2024-12-13 16:17:05
20230711192585,B,2023-11-02,coln,2023-11-02 18:00:03
20230711192586,B,2023-12-21,coln,2023-12-21 19:00:00
20230711192587,F,,bowl,2023-11-15 19:02:46
20230711192589,B,2023-11-09,dunk,2023-11-09 19:00:03
20230711192592,F,,schl,2023-11-08 18:07:25
20230711192600,B,2024-11-21,cort,2024-11-21 19:00:05
20230711192601,B,2024-02-20,coln,2024-02-22 19:00:00
20230711192602,P,,kaij,2024-04-11 15:39:41
20230711192603,F,,kaij,2023-09-12 13:54:00
20230711192604,F,,kaij,2023-07-28 14:54:58
20230712192606,B,2023-08-31,coln,2023-08-31 18:00:06
20230712192607,B,2023-08-31,coln,2023-08-31 18:00:06
20230712192608,B,2024-11-07,coln,2024-11-07 19:00:11
20230712192609,B,2025-01-29,bowl,2025-01-29 19:00:28
20230712192610,B,2023-10-17,coln,2023-10-17 18:00:02
20230712192613,B,2025-05-14,coln,2025-05-14 18:00:24
20230712192614,B,2024-04-04,coln,2024-04-04 18:00:03
20230712192615,B,2023-12-13,coln,2023-12-13 19:00:02
20230712192616,B,2024-09-18,coln,2024-09-18 18:00:07
20230712192617,B,2023-11-09,coln,2023-11-09 19:00:03
20230712192618,B,2023-10-05,coln,2023-10-05 18:00:12
20230713192619,F,,haum,2023-09-07 14:44:25
20230713192620,F,,linj-i,2023-10-16 12:00:13
20230713192621,B,2023-10-17,broda,2024-12-13 16:27:11
20230713192622,B,2023-09-28,coln,2023-09-28 18:00:04
20230713192623,P,,diad,2023-08-30 18:00:12
20230713192625,B,2024-11-21,coln,2024-11-21 19:00:06
20230713192626,B,2024-06-26,schl,2024-06-26 18:00:13
20230714192627,B,2023-10-05,dobn,2024-12-13 17:49:06
20230714192628,F,,schl,2023-10-24 15:21:31
20230717192630,B,2024-04-18,coln,2024-04-18 18:00:09
20230717192631,B,2023-09-28,coln,2023-09-28 18:00:04
20230717192632,B,2023-09-28,coln,2023-09-28 18:00:05
20230717192633,F,,dobn,2025-01-07 20:50:23
20230717192634,B,2024-01-04,kaij,2024-01-04 19:00:07
20230717192636,P,,schl,2023-08-02 18:00:09
20230717192637,B,2023-12-07,stam,2023-12-07 19:00:01
20230717192638,B,2024-01-25,stam,2024-01-25 19:00:01
20230717192639,B,2024-02-01,coln,2024-02-01 19:00:00
20230717192640,B,2024-11-26,coln,2024-11-26 19:00:06
20230717192641,B,2023-11-02,coln,2023-11-02 18:00:04
20230717192642,F,,josd,2023-11-16 19:43:44
20230717192643,B,2024-08-21,coln,2024-08-21 18:00:08
20230717192644,B,2024-05-15,dunk,2024-05-15 18:00:00
20230718192646,B,2023-10-17,coln,2023-10-17 18:00:03
20230718192647,F,,schl,2023-09-28 17:42:18
20230718192649,F,,galm,2023-08-18 19:36:59
20230718192650,F,,bowl,2023-11-15 19:04:24
20230718192651,B,2023-11-02,coln,2023-11-02 18:00:04
20230718192652,B,2025-02-20,coln,2025-02-20 19:00:10
20230718192653,F,,warl,2023-09-07 14:42:50
20230718192655,F,,bowd,2023-07-26 21:09:51
20230718192656,B,2023-11-16,coln,2023-11-16 19:00:01
20230719192658,F,,warl,2023-07-26 21:09:31
20230719192659,F,,kaij,2023-09-18 04:29:38
20230719192660,B,2023-11-02,dobn,2024-12-13 16:15:49
20230719192661,B,2024-10-23,coln,2024-10-23 18:00:07
20230719192662,B,2023-08-31,coln,2023-08-31 18:00:06
20230719192663,B,2023-08-31,coln,2023-08-31 18:00:07
20230719192664,F,,hicr,2024-01-09 15:02:49
20230719192665,F,,josd,2024-10-09 18:14:27
20230719192666,B,2024-01-04,broda,2024-01-04 19:00:07
20230720192667,F,,schl,2023-07-24 20:04:09
20230720192668,P,,fina,2023-08-09 18:00:10
20230720192669,P,,cawj,2023-08-04 18:00:01
20230720192670,B,2024-05-16,coln,2024-05-16 18:00:06
20230720192671,P,,johc,2023-08-17 18:00:03
20230720192672,B,2024-02-01,coln,2024-02-01 19:00:01
20230721192675,P,,broda,2023-08-08 19:22:30
20230722192678,F,,warl,2023-07-26 21:08:48
20230723192680,B,2024-11-26,coln,2024-11-26 19:00:07
20230724192681,B,2023-09-08,coln,2023-09-08 18:00:26
20230724192683,B,2023-11-16,coln,2023-11-16 19:00:01
20230724192684,B,2023-11-02,dobn,2024-12-13 16:10:17
20230724192685,F,,dobn,2024-12-13 18:02:25
20230724192686,B,2023-11-02,rasm,2023-11-02 18:00:04
20230724192689,P,,cawj,2023-08-09 18:00:14
20230724192690,B,2023-08-31,coln,2023-08-31 18:00:07
20230724192691,B,2024-06-26,schl,2024-06-26 18:00:14
20230724192693,P,,kaij,2023-08-10 18:00:12
20230724192694,B,2024-09-11,sort,2024-09-11 18:00:17
20230724192695,B,2024-07-05,broda,2024-07-05 18:00:13
20230724192696,F,,josd,2024-10-09 18:14:55
20230724192697,B,2024-11-07,coln,2024-11-07 19:00:11
20230725192698,B,2023-10-19,warl,2023-11-17 19:00:00
20230725192700,B,2025-03-12,coln,2025-03-12 18:00:00
20230725192701,F,,gera,2023-09-27 14:38:46
20230725192702,F,,kaij,2023-07-28 14:53:25
20230725192703,B,2023-11-09,coln,2023-11-09 19:00:04
20230725192704,P,,diad,2023-08-09 18:00:18
20230725192705,B,2024-09-18,coln,2024-09-18 18:00:07
20230725192706,B,2025-02-26,coln,2025-02-26 19:00:13
20230725192707,B,2024-02-08,coln,2024-02-08 19:00:02
20230725192708,B,2024-01-25,coln,2024-01-25 19:00:01
20230725192709,B,2023-08-31,diad,2023-08-31 18:00:07
20230725192710,F,,josd,2024-10-09 18:15:19
20230726192711,B,2024-10-30,coln,2024-10-30 18:00:06
20230726192712,F,,schl,2024-03-26 15:07:12
20230726192713,F,,kaij,2024-02-13 16:33:14
20230726192714,F,,kaij,2023-09-12 13:56:44
20230726192715,P,,kaij,2023-08-16 18:00:09
20230726192716,B,2023-11-09,coln,2023-11-09 19:00:04
20230726192717,B,2023-11-02,dobn,2024-12-13 16:09:32
20230726192719,B,2024-02-01,coln,2024-02-01 19:00:01
20230726192720,B,2023-10-17,sort,2023-10-17 18:00:03
20230726192721,B,2024-04-18,silj,2024-04-18 18:00:10
20230726192722,B,2023-10-05,coln,2023-10-05 18:00:12
20230727192723,B,2023-10-05,coln,2023-10-05 18:00:12
20230727192724,P,,cawj,2023-08-17 18:00:03
20230727192725,F,,kaij,2023-08-12 01:54:30
20230727192727,F,,schl,2023-12-07 17:19:50
20230727192728,B,2023-08-17,coln,2023-08-17 18:00:03
20230727192729,B,2024-04-18,coln,2024-04-18 18:00:10
20230727192730,B,2023-09-21,broda,2023-12-13 14:59:37
20230728192731,B,2023-11-09,coln,2023-11-09 19:00:04
20230728192733,P,,cawj,2023-08-11 18:00:02
20230728192734,B,2024-02-20,broda,2024-12-13 16:16:15
20230728192735,B,2023-11-30,dobn,2025-05-13 13:40:04
20230729192736,P,,dobn,2024-12-13 16:07:48
20230729192737,P,,diad,2023-08-10 18:00:12
20230729192738,B,2024-05-16,broda,2024-07-09 14:49:31
20230730192739,P,,cawj,2023-08-15 18:00:20
20230730192741,P,,cawj,2023-08-23 18:00:28
20230731192742,B,2023-11-15,warl,2023-11-15 15:27:59
20230731192743,B,2023-10-16,warl,2023-10-16 14:46:39
20230731192744,B,2025-01-16,warl,2025-01-16 19:00:28
20230731192745,F,,warl,2023-08-08 13:44:21
20230731192746,F,,kaij,2024-02-13 16:33:51
20230731192747,P,,dobn,2024-12-13 16:08:29
20230731192748,B,2023-10-05,coln,2023-10-05 18:00:13
20230731192749,B,2023-11-16,coln,2023-11-16 19:00:01
20230731192750,P,,schl,2023-08-16 18:00:10
20230731192751,P,,kaij,2023-08-07 18:00:01
20230731192752,F,,warl,2023-09-07 14:43:45
20230731192753,B,2023-09-28,coln,2023-09-28 18:00:05
20230731192754,F,,warl,2023-09-07 14:39:52
20230731192755,B,2023-11-16,sort,2023-11-16 19:00:02
20230731192756,B,2023-11-16,blok,2023-11-16 19:00:02
20230731192757,B,2023-11-02,coln,2023-11-02 18:00:05
20230731192758,P,,kaij,2023-08-11 18:00:03
20230731192759,B,2023-11-16,coln,2023-11-16 19:00:02
20230731192760,B,2024-01-04,broda,2024-01-04 19:00:07
20230731192761,B,2025-02-20,coln,2025-02-20 19:00:13
20230731192762,B,2025-02-20,coln,2025-02-20 19:00:15
20230731192763,P,,cawj,2023-08-23 18:00:29
20230731192764,P,,cawj,2023-08-29 18:00:01
20230801192766,F,,band,2023-08-16 13:01:20
20230801192767,B,2023-09-28,coln,2023-09-28 18:00:05
20230801192768,F,,josd,2023-11-28 16:28:41
20230802192772,B,2024-05-14,coln,2024-05-14 18:00:08
20230802192773,B,2024-12-19,coln,2024-12-19 19:00:06
20230802192774,B,2023-08-31,broda,2023-12-13 14:52:14
20230802192775,B,2023-11-16,scoj1,2023-11-16 19:00:02
20230802192776,F,,gibs-i,2023-08-16 13:00:42
20230802192777,P,,cawj,2023-08-30 18:00:12
20230802192778,B,2024-02-01,coln,2024-02-01 19:00:01
20230802192780,B,2023-09-28,coln,2023-09-28 18:00:05
20230802192781,B,2024-05-14,coln,2024-05-14 18:00:08
20230802192782,B,2023-12-21,hogd,2023-12-21 19:00:01
20230803192783,F,,kaij,2023-11-28 17:03:40
20230803192784,B,2023-11-30,dobn,2025-05-13 13:40:33
20230803192785,B,2024-01-10,dobn,2024-12-13 16:07:18
20230803192786,F,,josd,2025-03-04 23:22:13
20230803192787,F,,josd,2023-11-28 16:29:03
20230803192788,F,,band,2023-09-07 14:39:13
20230803192789,B,2023-11-09,broz,2023-11-09 19:00:05
20230803192790,F,,warl,2024-02-08 15:25:47
20230804192791,B,2024-07-18,warl,2024-07-18 18:00:02
20230804192792,B,2024-07-05,mord,2024-07-05 18:00:13
20230804192793,B,2023-12-13,coln,2023-12-13 19:00:02
20230804192794,B,2024-11-21,diad,2024-11-21 19:00:06
20230804192795,P,,cawj,2023-09-01 18:00:00
20230804192797,B,2024-11-21,coln,2024-11-21 19:00:07
20230804192798,B,2024-06-26,schl,2024-06-26 18:00:14
20230804192799,F,,josd,2023-11-07 21:27:07
20230804192800,B,2025-03-21,warl,2025-03-21 18:00:00
20230804192801,B,2024-01-25,coln,2024-01-25 19:00:02
20230804192802,F,,schl,2023-11-28 16:32:59
20230805192804,B,2024-05-15,dunk,2024-05-15 18:00:01
20230805192805,F,,dobn,2024-12-13 17:47:49
20230805192806,P,,kaij,2023-08-31 18:00:08
20230807192807,P,,cawj,2023-09-01 18:00:01
20230807192809,B,2024-06-05,coln,2024-06-05 18:00:08
20230807192810,F,,kaij,2023-11-08 14:40:50
20230807192811,B,2023-10-05,coln,2023-10-05 18:00:13
20230807192812,P,,schl,2023-08-11 18:00:03
20230807192813,B,2025-02-13,coln,2025-02-13 19:00:16
20230807192814,B,2024-04-18,coln,2024-04-18 18:00:10
20230807192815,P,,cawj,2023-08-29 18:00:03
20230807192816,F,,warl,2023-09-07 14:40:48
20230807192817,P,,cawj,2023-09-08 18:00:27
20230807192818,P,,cawj,2023-08-29 18:00:04
20230807192819,P,,kaij,2023-08-16 18:00:10
20230807192820,B,2024-05-16,coln,2024-05-16 18:00:07
20230808192821,F,,josd,2024-10-09 18:16:11
20230808192822,P,,schl,2023-11-17 19:00:01
20230808192824,F,,schl,2023-11-29 20:49:58
20230808192825,F,,schl,2023-11-02 19:35:45
20230808192826,B,2025-02-20,coln,2025-02-20 19:00:17
20230808192827,B,2024-11-21,abrl,2024-11-21 19:00:07
20230808192830,B,2024-04-04,coln,2024-04-04 18:00:03
20230809192831,B,2023-09-28,coln,2023-09-28 18:00:06
20230809192832,B,2024-01-04,broda,2024-01-04 19:00:08
20230809192833,B,2024-01-25,coln,2024-01-25 19:00:02
20230809192834,B,2023-11-09,coln,2023-11-09 19:00:05
20230810192837,B,2023-12-13,coln,2023-12-13 19:00:02
20230810192838,P,,ricm,2023-08-29 18:00:07
20230810192839,B,2024-01-10,broda,2024-01-10 19:00:01
20230810192840,F,,warl,2023-09-07 14:33:27
20230810192841,B,2024-05-16,coln,2024-05-16 18:00:07
20230812192847,P,,broda,2024-05-07 20:27:23
20230812192848,P,,kaij,2023-08-18 19:10:16
20230813192849,P,,diad,2023-10-13 18:00:00
20230813192850,P,,diad,2023-08-22 18:00:03
20230813192851,B,2024-06-26,schl,2024-06-26 18:00:15
20230813192852,B,2024-09-26,coln,2024-09-26 18:00:04
20230813192853,B,2024-07-05,fred,2024-07-05 18:00:14
20230814192855,P,,kaij,2023-08-24 18:00:07
20230814192856,F,,dobn,2024-12-13 17:40:50
20230814192857,B,2024-11-21,coln,2024-11-21 19:00:08
20230814192860,B,2025-02-26,warl,2025-02-26 19:00:14
20230814192861,F,,warl,2023-09-07 14:33:00
20230814192862,B,2024-01-25,coln,2024-01-25 19:00:02
20230814192863,F,,josd,2023-11-09 01:30:07
20230814192864,B,2024-10-09,warl,2024-10-09 13:36:37
20230814192865,B,2024-07-02,coln,2024-07-02 15:23:25
20230814192866,B,2023-11-30,dobn,2025-05-13 13:41:13
20230814192867,P,,dobn,2024-12-13 15:39:12
20230814192869,B,2025-04-24,coln,2025-04-24 18:00:23
20230814192870,B,2023-11-09,coln,2023-11-09 19:00:06
20230814192871,B,2023-11-30,dobn,2025-05-13 13:57:31
20230814192873,F,,warl,2023-09-07 14:32:07
20230815192874,F,,warl,2023-09-07 14:31:33
20230815192876,B,2023-11-09,coln,2023-11-09 19:00:06
20230815192877,P,,defc,2024-05-07 14:53:55
20230815192878,B,2024-05-14,coln,2024-05-14 18:00:09
20230815192879,B,2025-01-16,coln,2025-01-16 19:00:34
20230816192881,B,2023-10-20,broda,2023-11-06 14:38:59
20230816192882,B,2023-10-26,coln,2023-10-26 18:00:04
20230816192883,P,,broda,2024-05-07 20:27:31
20230816192885,B,2024-03-21,coln,2024-03-21 18:00:00
20230817192886,B,2024-07-10,coln,2024-07-10 18:00:12
20230817192888,B,2023-12-07,coln,2023-12-07 19:00:01
20230817192889,B,2023-10-26,coln,2023-10-26 18:00:04
20230817192890,B,2024-11-21,coln,2024-11-21 19:00:10
20230817192891,B,2024-06-20,coln,2024-06-20 18:00:20
20230817192892,B,2023-11-09,coln,2023-11-09 19:00:06
20230817192893,B,2024-09-05,coln,2024-09-05 18:00:23
20230817192894,F,,dobn,2024-12-16 23:03:21
20230817192895,B,2023-09-28,coln,2023-09-28 18:00:06
20230818192897,F,,josd,2024-02-13 17:17:46
20230819192898,P,,kaij,2023-09-14 18:00:20
20230820192899,B,2024-07-24,coln,2024-07-24 18:00:03
20230820192900,P,,schl,2023-09-07 18:00:49
20230821192901,F,,schl,2024-03-26 15:24:26
